run_uid,policy_id,cohort,step_uid,step_idx,used_data_stage_uid,table_code,status,sum_assured,entry_date,npdd,ltd_payment_term,entry_age_1,gender_1,entry_age_2,gender_2,joint_val_age,premium_frequency,modal_premium,unsmoothed_asset_share,smoothed_asset_share,surrender_benefit,death_benefit,exit_bonus_rate,unpaid_premiums,death_uplift_factor,guaranteed_death_benefit,title,type
40b70255-1c18-488f-821c-492a2835c810,P65515939,REMAINING,12ff0e3a-eab8-4d55-94d5-92a561abd141,7,00000000-0000-0000-0000-000000000000,T68,PP,1864.02,1993-07-01,2025-01-01,47,28,FEMALE,NA,NA,NA,MONTHLY,6.61,11320.918,11510.837,11625.945,13390.912,0.01,0,1.1518128,10829.956,Move To Closing Run Date,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P65515939,REMAINING,92ae5c91-e2f7-4112-8063-b143c467e4b3,8,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,PP,1864.02,1993-07-01,2025-02-01,47,28,FEMALE,NA,NA,NA,MONTHLY,6.61,11320.918,11510.837,11625.945,13390.912,0.01,0,1.1518128,10829.956,Data Roll-Forward,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P65515939,REMAINING,1b901498-b74d-408c-a3b4-f8654f63cf41,9,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,PP,1864.02,1993-07-01,2025-02-01,47,28,FEMALE,NA,NA,NA,MONTHLY,6.61,11320.918,11510.837,11625.945,13390.912,0.01,0,1.1518128,10829.956,Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P65515939,REMAINING,320d8985-c752-43e1-89ba-72411a2053ad,10,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,PP,1864.02,1993-07-01,2025-02-01,47,28,FEMALE,NA,NA,NA,MONTHLY,6.61,11327.523,11517.443,11632.618,13398.598,0.01,0,1.1518128,10829.956,Premiums,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P65515939,REMAINING,a1639a6e-9660-4f8f-8029-ce01d2767ce7,11,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,PP,1864.02,1993-07-01,2025-02-01,47,28,FEMALE,NA,NA,NA,MONTHLY,6.61,11253.895,11442.58,11557.006,13311.507,0.01,0,1.1518128,10829.956,Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P65515939,REMAINING,4eafa688-4ae0-4ded-aa92-2710f876a981,12,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,PP,1864.02,1993-07-01,2025-02-01,47,28,FEMALE,NA,NA,NA,MONTHLY,6.61,11235.693,11424.074,11538.314,13289.979,0.01,0,1.1518128,10829.956,Mortality Charges,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P65515939,REMAINING,2df7f353-9b69-40c3-9f97-7b1fef2b8b2b,13,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,PP,1864.02,1993-07-01,2025-02-01,47,28,FEMALE,NA,NA,NA,MONTHLY,6.61,11277.748,11467.059,11581.7295,13339.983,0.01,0,1.1518128,10829.956,Investment Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P65515939,REMAINING,8d823d72-6027-49c0-8962-c1f725d199a5,14,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,PP,1864.02,1993-07-01,2025-02-01,47,28,FEMALE,NA,NA,NA,MONTHLY,6.61,11277.748,11467.059,11581.7295,13339.983,0.01,0,1.1518128,10848.597,Closing Guaranteed Death Benefit,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P65515939,REMAINING,4698425d-e165-4881-a5dd-b90e342e1795,15,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,PP,1864.02,1993-07-01,2025-02-01,47,28,FEMALE,NA,NA,NA,MONTHLY,6.61,11277.748,11467.059,11581.7295,13339.983,0.01,0,1.1518128,10848.597,Closing Death Uplift Factor,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P65515939,REMAINING,aff89bf5-604e-4989-8b11-c3ba24d1fca1,16,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,PP,1864.02,1993-07-01,2025-02-01,47,28,FEMALE,NA,NA,NA,MONTHLY,6.61,11277.748,11467.059,11581.7295,13339.983,0.01,0,1.1518128,10848.597,Closing Exit Bonus Rate,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P65515939,REMAINING,7e38d53b-960c-44e1-8adc-13bf645196ec,17,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,PP,1864.02,1993-07-01,2025-02-01,47,28,FEMALE,NA,NA,NA,MONTHLY,6.61,11277.748,11467.059,11581.729,13339.983,0.01,0,1.1518128,10848.597,AoC Closing Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P65515939,REMAINING,b5c1db87-1bdd-4574-ad7a-86e4122c4799,18,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,PP,1864.02,1993-07-01,2025-02-01,47,28,FEMALE,NA,NA,NA,MONTHLY,6.61,11277.748,11467.059,11581.729,13339.983,0.01,0,1.1518128,10848.597,Status Changes To Paid-Up,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P65515939,REMAINING,ba0238f1-df2b-43c7-95b2-557d846a81f8,19,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,PP,1864.02,1993-07-01,2025-02-01,47,28,FEMALE,NA,NA,NA,MONTHLY,6.61,11277.748,11467.059,11581.729,13339.983,0.01,0,1.1518128,10848.597,Move To Closing Data,MOVE_TO_CLOSING_DATA
40b70255-1c18-488f-821c-492a2835c810,P65515939,REMAINING,cf93808c-bacc-4137-b849-6227df8c177f,20,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,PP,1864.02,1993-07-01,2025-02-01,47,28,FEMALE,NA,NA,NA,MONTHLY,6.61,11277.748,11467.059,11581.729,13339.983,0.01,0,1.1518128,10848.597,Add New Records,ADD_NEW_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P65515939,REMAINING,3f8c9b7e-2a4d-4f3a-9e2e-7d1c8a9f6b2c,21,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,PP,1864.02,1993-07-01,2025-02-01,47,28,FEMALE,NA,NA,NA,MONTHLY,6.61,11309.867,11475.261,11590.014,13349.526,0.01,0,1.1518128,10848.597,Move To Closing Month-End,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P65515939,REMAINING,9a1d4c3f-6b7e-4d2a-8f9c-3e2b1a7d5c4e,22,92ae5c91-e2f7-4112-8063-b143c467e4b3,T68,PP,1864.02,1993-07-01,2025-02-01,47,28,FEMALE,NA,NA,NA,MONTHLY,6.61,11267.692,11515.395,11630.549,13396.215,0.01,0,1.1518128,10848.597,Switch To Valuation Asset Shares,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,f198c564-7f6b-46a7-af3c-bd9b4ef6bc1b,0,00000000-0000-0000-0000-000000000000,T75,PP,190.2,1999-07-21,2025-01-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1200.643,1223.3052,1235.5382,1419.3574,0.01,0,1.1487765,933.88196,Opening Re-Run,OPENING_RERUN
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,6920fbd3-e1d1-4459-aca9-aa7c63267a14,1,00000000-0000-0000-0000-000000000000,T75,PP,190.2,1999-07-21,2025-01-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1200.643,1223.3052,1235.5382,1419.3574,0.01,0,1.1487765,933.88196,Remove Exited Records,REMOVE_EXITED_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,6d3385fc-8e01-4e95-9dc2-65471813ea5e,2,00000000-0000-0000-0000-000000000000,T75,PP,190.2,1999-07-21,2025-01-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1200.643,1223.3052,1235.5382,1419.3574,0.01,0,1.1487765,933.88196,Restated Opening Data,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,1254ec7b-e4ee-4a3b-b295-def984bc7e80,3,00000000-0000-0000-0000-000000000000,T75,PP,190.2,1999-07-21,2025-01-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1200.643,1223.3052,1235.5382,1419.3573,0.01,0,1.1487765,933.88196,AoC Opening Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,7f0492ca-6211-4032-bf89-a15879d07856,4,00000000-0000-0000-0000-000000000000,T75,PP,190.2,1999-07-21,2025-01-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1200.643,1223.3052,1235.5382,1419.3573,0.01,0,1.1487765,933.88196,Restated Opening Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,d3d411ec-f5d7-419a-a9ff-67e3d95a9e15,5,00000000-0000-0000-0000-000000000000,T75,PP,190.2,1999-07-21,2025-01-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1200.9563,1223.3252,1235.5585,1419.3805,0.01,0,1.1487765,933.88196,Restated Opening Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,61530067-7402-435c-8c3e-933d80d19220,6,00000000-0000-0000-0000-000000000000,T75,PP,190.2,1999-07-21,2025-01-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1111.4182,1132.1173,1143.4385,1313.5553,0.01,0,1.1487765,933.88196,Restated Opening Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,12ff0e3a-eab8-4d55-94d5-92a561abd141,7,00000000-0000-0000-0000-000000000000,T75,PP,190.2,1999-07-21,2025-01-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1116.9614,1137.5896,1148.9655,1319.9045,0.01,0,1.1487765,933.88196,Move To Closing Run Date,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,92ae5c91-e2f7-4112-8063-b143c467e4b3,8,92ae5c91-e2f7-4112-8063-b143c467e4b3,T75,PP,190.2,1999-07-21,2025-02-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1116.9614,1137.5896,1148.9655,1319.9045,0.01,0,1.1487765,933.88196,Data Roll-Forward,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,1b901498-b74d-408c-a3b4-f8654f63cf41,9,92ae5c91-e2f7-4112-8063-b143c467e4b3,T75,PP,190.2,1999-07-21,2025-02-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1116.9614,1137.5896,1148.9655,1319.9045,0.01,0,1.1487765,933.88196,Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,320d8985-c752-43e1-89ba-72411a2053ad,10,92ae5c91-e2f7-4112-8063-b143c467e4b3,T75,PP,190.2,1999-07-21,2025-02-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1117.7552,1138.383,1149.7668,1320.8252,0.01,0,1.1487765,933.88196,Premiums,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,a1639a6e-9660-4f8f-8029-ce01d2767ce7,11,92ae5c91-e2f7-4112-8063-b143c467e4b3,T75,PP,190.2,1999-07-21,2025-02-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1110.4899,1130.9836,1142.2935,1312.2399,0.01,0,1.1487765,933.88196,Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,4eafa688-4ae0-4ded-aa92-2710f876a981,12,92ae5c91-e2f7-4112-8063-b143c467e4b3,T75,PP,190.2,1999-07-21,2025-02-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1108.4943,1128.9512,1140.2407,1309.8817,0.01,0,1.1487765,933.88196,Mortality Charges,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,2df7f353-9b69-40c3-9f97-7b1fef2b8b2b,13,92ae5c91-e2f7-4112-8063-b143c467e4b3,T75,PP,190.2,1999-07-21,2025-02-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1114.023,1134.287,1145.6299,1316.0726,0.01,0,1.1487765,933.88196,Investment Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,8d823d72-6027-49c0-8962-c1f725d199a5,14,92ae5c91-e2f7-4112-8063-b143c467e4b3,T75,PP,190.2,1999-07-21,2025-02-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1114.023,1134.287,1145.6299,1316.0726,0.01,0,1.1487765,935.784,Closing Guaranteed Death Benefit,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,4698425d-e165-4881-a5dd-b90e342e1795,15,92ae5c91-e2f7-4112-8063-b143c467e4b3,T75,PP,190.2,1999-07-21,2025-02-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1114.023,1134.287,1145.6299,1316.0726,0.01,0,1.1487765,935.784,Closing Death Uplift Factor,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,aff89bf5-604e-4989-8b11-c3ba24d1fca1,16,92ae5c91-e2f7-4112-8063-b143c467e4b3,T75,PP,190.2,1999-07-21,2025-02-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1114.023,1134.287,1145.6299,1316.0726,0.01,0,1.1487765,935.784,Closing Exit Bonus Rate,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,7e38d53b-960c-44e1-8adc-13bf645196ec,17,92ae5c91-e2f7-4112-8063-b143c467e4b3,T75,PP,190.2,1999-07-21,2025-02-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1114.023,1134.287,1145.6299,1316.0728,0.01,0,1.1487765,935.784,AoC Closing Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,b5c1db87-1bdd-4574-ad7a-86e4122c4799,18,92ae5c91-e2f7-4112-8063-b143c467e4b3,T75,PP,190.2,1999-07-21,2025-02-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1114.023,1134.287,1145.6299,1316.0728,0.01,0,1.1487765,935.784,Status Changes To Paid-Up,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,ba0238f1-df2b-43c7-95b2-557d846a81f8,19,92ae5c91-e2f7-4112-8063-b143c467e4b3,T75,PP,190.2,1999-07-21,2025-02-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1114.023,1134.287,1145.6299,1316.0728,0.01,0,1.1487765,935.784,Move To Closing Data,MOVE_TO_CLOSING_DATA
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,cf93808c-bacc-4137-b849-6227df8c177f,20,92ae5c91-e2f7-4112-8063-b143c467e4b3,T75,PP,190.2,1999-07-21,2025-02-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1114.023,1134.287,1145.6299,1316.0728,0.01,0,1.1487765,935.784,Add New Records,ADD_NEW_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,3f8c9b7e-2a4d-4f3a-9e2e-7d1c8a9f6b2c,21,92ae5c91-e2f7-4112-8063-b143c467e4b3,T75,PP,190.2,1999-07-21,2025-02-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1117.2689,1135.2328,1146.5852,1317.1702,0.01,0,1.1487765,935.784,Move To Closing Month-End,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66572024,REMAINING,9a1d4c3f-6b7e-4d2a-8f9c-3e2b1a7d5c4e,22,92ae5c91-e2f7-4112-8063-b143c467e4b3,T75,PP,190.2,1999-07-21,2025-02-01,40,35,FEMALE,NA,NA,NA,YEARLY,9.51,1111.7241,1140.1779,1151.5796,1322.9077,0.01,0,1.1487765,935.784,Switch To Valuation Asset Shares,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,f198c564-7f6b-46a7-af3c-bd9b4ef6bc1b,0,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,29489.799,30022.826,30323.055,33588.367,0.01,0,1.1076841,10424.106,Opening Re-Run,OPENING_RERUN
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,6920fbd3-e1d1-4459-aca9-aa7c63267a14,1,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,29489.799,30022.826,30323.055,33588.367,0.01,0,1.1076841,10424.106,Remove Exited Records,REMOVE_EXITED_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,6d3385fc-8e01-4e95-9dc2-65471813ea5e,2,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,29489.799,30022.826,30323.055,33588.367,0.01,0,1.1076841,10424.106,Restated Opening Data,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,1254ec7b-e4ee-4a3b-b295-def984bc7e80,3,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,29489.799,30022.826,30323.055,33588.367,0.01,0,1.1076841,10424.106,AoC Opening Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,7f0492ca-6211-4032-bf89-a15879d07856,4,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,29489.799,30022.826,30323.055,33588.367,0.01,0,1.1076841,10424.106,Restated Opening Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,d3d411ec-f5d7-419a-a9ff-67e3d95a9e15,5,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,29497.494,30023.316,30323.549,33588.914,0.01,0,1.1076841,10424.106,Restated Opening Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,61530067-7402-435c-8c3e-933d80d19220,6,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,27290.848,27777.334,28055.107,31076.197,0.01,0,1.1076841,10424.106,Restated Opening Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,12ff0e3a-eab8-4d55-94d5-92a561abd141,7,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,27426.96,27911.598,28190.713,31226.406,0.01,0,1.1076841,10424.106,Move To Closing Run Date,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,92ae5c91-e2f7-4112-8063-b143c467e4b3,8,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,27426.96,27911.598,28190.713,31226.406,0.01,0,1.1076841,10424.106,Data Roll-Forward,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,1b901498-b74d-408c-a3b4-f8654f63cf41,9,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,27426.96,27911.598,28190.713,31226.406,0.01,0,1.1076841,10424.106,Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,320d8985-c752-43e1-89ba-72411a2053ad,10,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,27426.96,27911.598,28190.713,31226.406,0.01,0,1.1076841,10424.106,Premiums,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,a1639a6e-9660-4f8f-8029-ce01d2767ce7,11,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,27248.688,27730.174,28007.475,31023.436,0.01,0,1.1076841,10424.106,Deductions,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,4eafa688-4ae0-4ded-aa92-2710f876a981,12,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,26984.436,27461.254,27735.865,30722.578,0.01,0,1.1076841,10424.106,Mortality Charges,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,2df7f353-9b69-40c3-9f97-7b1fef2b8b2b,13,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,27119.023,27591.045,27866.955,30867.783,0.01,0,1.1076841,10424.106,Investment Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,8d823d72-6027-49c0-8962-c1f725d199a5,14,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,27119.023,27591.045,27866.955,30867.783,0.01,0,1.1076841,10437.84,Closing Guaranteed Death Benefit,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,4698425d-e165-4881-a5dd-b90e342e1795,15,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,27119.023,27591.045,27866.955,30867.783,0.01,0,1.1076841,10437.84,Closing Death Uplift Factor,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,aff89bf5-604e-4989-8b11-c3ba24d1fca1,16,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,27119.023,27591.045,27866.955,30867.783,0.01,0,1.1076841,10437.84,Closing Exit Bonus Rate,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,7e38d53b-960c-44e1-8adc-13bf645196ec,17,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,27119.023,27591.045,27866.955,30867.783,0.01,0,1.1076841,10437.84,AoC Closing Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,b5c1db87-1bdd-4574-ad7a-86e4122c4799,18,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,27119.023,27591.045,27866.955,30867.783,0.01,0,1.1076841,10437.84,Status Changes To Paid-Up,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,ba0238f1-df2b-43c7-95b2-557d846a81f8,19,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,27119.023,27591.045,27866.955,30867.783,0.01,0,1.1076841,10437.84,Move To Closing Data,MOVE_TO_CLOSING_DATA
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,cf93808c-bacc-4137-b849-6227df8c177f,20,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,27119.023,27591.045,27866.955,30867.783,0.01,0,1.1076841,10437.84,Add New Records,ADD_NEW_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,3f8c9b7e-2a4d-4f3a-9e2e-7d1c8a9f6b2c,21,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,27178.812,27594.842,27870.791,30872.033,0.01,0,1.1076841,10437.84,Move To Closing Month-End,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66756950,REMAINING,9a1d4c3f-6b7e-4d2a-8f9c-3e2b1a7d5c4e,22,00000000-0000-0000-0000-000000000000,T75,AP,1373.4,1981-09-02,2023-09-02,42,33,FEMALE,NA,NA,NA,MONTHLY,5.45,27043.93,27715.043,27992.193,31006.51,0.01,0,1.1076841,10437.84,Switch To Valuation Asset Shares,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66785938,REMAINING,f198c564-7f6b-46a7-af3c-bd9b4ef6bc1b,0,00000000-0000-0000-0000-000000000000,T75,PUP,420.42,1985-10-30,2004-03-30,49,26,MALE,NA,NA,NA,MONTHLY,1.43,8795.706,8975.018,9064.768,10283.817,0.01,0,1.1344823,1095.8341,Opening Re-Run,OPENING_RERUN
40b70255-1c18-488f-821c-492a2835c810,P66785938,REMAINING,6920fbd3-e1d1-4459-aca9-aa7c63267a14,1,00000000-0000-0000-0000-000000000000,T75,PUP,420.42,1985-10-30,2004-03-30,49,26,MALE,NA,NA,NA,MONTHLY,1.43,8795.706,8975.018,9064.768,10283.817,0.01,0,1.1344823,1095.8341,Remove Exited Records,REMOVE_EXITED_RECORDS
40b70255-1c18-488f-821c-492a2835c810,P66785938,REMAINING,6d3385fc-8e01-4e95-9dc2-65471813ea5e,2,00000000-0000-0000-0000-000000000000,T75,PUP,420.42,1985-10-30,2004-03-30,49,26,MALE,NA,NA,NA,MONTHLY,1.43,8795.706,8975.018,9064.768,10283.817,0.01,0,1.1344823,1095.8341,Restated Opening Data,DATA_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66785938,REMAINING,1254ec7b-e4ee-4a3b-b295-def984bc7e80,3,00000000-0000-0000-0000-000000000000,T75,PUP,420.42,1985-10-30,2004-03-30,49,26,MALE,NA,NA,NA,MONTHLY,1.43,8795.706,8975.018,9064.768,10283.818,0.01,0,1.1344823,1095.8341,AoC Opening Consistency Check,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66785938,REMAINING,7f0492ca-6211-4032-bf89-a15879d07856,4,00000000-0000-0000-0000-000000000000,T75,PUP,420.42,1985-10-30,2004-03-30,49,26,MALE,NA,NA,NA,MONTHLY,1.43,8795.706,8975.018,9064.768,10283.818,0.01,0,1.1344823,1095.8341,Restated Opening Adjustments,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66785938,REMAINING,d3d411ec-f5d7-419a-a9ff-67e3d95a9e15,5,00000000-0000-0000-0000-000000000000,T75,PUP,420.42,1985-10-30,2004-03-30,49,26,MALE,NA,NA,NA,MONTHLY,1.43,8798.002,8975.164,9064.916,10283.985,0.01,0,1.1344823,1095.8341,Restated Opening Returns,SOURCE_CHANGE
40b70255-1c18-488f-821c-492a2835c810,P66785938,REMAINING,61530067-7402-435c-8c3e-933d80d19220,6,00000000-0000-0000-0000-000000000000,T75,PUP,420.42,1985-10-30,2004-03-30,49,26,MALE,NA,NA,NA,MONTHLY,1.43,8139.8413,8303.75,8386.787,9514.661,0.01,0,1.1344823,1095.8341,Restated Opening Deductions,SOURCE_CHANGE
